"id","location_name","state_id","state_name","country_id","country_name"
1384,"SANTA CRUZ ZENZONTEPEC",20,"OAXACA",2,"MX"
1385,"SANTA GERTRUDIS",20,"OAXACA",2,"MX"
1386,"SANTA INÉS DEL MONTE",20,"OAXACA",2,"MX"
1387,"SANTA INÉS YATZECHE",20,"OAXACA",2,"MX"
1388,"SANTA LUCÍA DEL CAMINO",20,"OAXACA",2,"MX"
1389,"SANTA LUCÍA MIAHUATLÁN",20,"OAXACA",2,"MX"
1390,"SANTA LUCÍA MONTEVERDE",20,"OAXACA",2,"MX"
1391,"SANTA LUCÍA OCOTLÁN",20,"OAXACA",2,"MX"
1392,"SANTA MARÍA ALOTEPEC",20,"OAXACA",2,"MX"
1393,"SANTA MARÍA APAZCO",20,"OAXACA",2,"MX"
1394,"SANTA MARÍA LA ASUNCIÓN",20,"OAXACA",2,"MX"
1395,"HEROICA CIUDAD DE TLAXIACO",20,"OAXACA",2,"MX"
1396,"AYOQUEZCO DE ALDAMA",20,"OAXACA",2,"MX"
1397,"SANTA MARÍA ATZOMPA",20,"OAXACA",2,"MX"
1398,"SANTA MARÍA CAMOTLÁN",20,"OAXACA",2,"MX"
1399,"SANTA MARÍA COLOTEPEC",20,"OAXACA",2,"MX"
1400,"SANTA MARÍA CORTIJO",20,"OAXACA",2,"MX"
1401,"SANTA MARÍA COYOTEPEC",20,"OAXACA",2,"MX"
1402,"SANTA MARÍA CHACHOÁPAM",20,"OAXACA",2,"MX"
1403,"VILLA DE CHILAPA DE DÍAZ",20,"OAXACA",2,"MX"
1404,"SANTA MARÍA CHILCHOTLA",20,"OAXACA",2,"MX"
1405,"SANTA MARÍA CHIMALAPA",20,"OAXACA",2,"MX"
1406,"SANTA MARÍA DEL ROSARIO",20,"OAXACA",2,"MX"
1407,"SANTA MARÍA DEL TULE",20,"OAXACA",2,"MX"
1408,"SANTA MARÍA ECATEPEC",20,"OAXACA",2,"MX"
1409,"SANTA MARÍA GUELACÉ",20,"OAXACA",2,"MX"
1410,"SANTA MARÍA GUIENAGATI",20,"OAXACA",2,"MX"
1411,"SANTA MARÍA HUATULCO",20,"OAXACA",2,"MX"
1412,"SANTA MARÍA HUAZOLOTITLÁN",20,"OAXACA",2,"MX"
1413,"SANTA MARÍA IPALAPA",20,"OAXACA",2,"MX"
1414,"SANTA MARÍA IXCATLÁN",20,"OAXACA",2,"MX"
1415,"SANTA MARÍA JACATEPEC",20,"OAXACA",2,"MX"
1416,"SANTA MARÍA JALAPA DEL MARQUÉS",20,"OAXACA",2,"MX"
1417,"SANTA MARÍA JALTIANGUIS",20,"OAXACA",2,"MX"
1418,"SANTA MARÍA LACHIXÍO",20,"OAXACA",2,"MX"
1419,"SANTA MARÍA MIXTEQUILLA",20,"OAXACA",2,"MX"
1420,"SANTA MARÍA NATIVITAS",20,"OAXACA",2,"MX"
1421,"SANTA MARÍA NDUAYACO",20,"OAXACA",2,"MX"
1422,"SANTA MARÍA OZOLOTEPEC",20,"OAXACA",2,"MX"
1423,"SANTA MARÍA PÁPALO",20,"OAXACA",2,"MX"
1424,"SANTA MARÍA PEÑOLES",20,"OAXACA",2,"MX"
1425,"SANTA MARÍA PETAPA",20,"OAXACA",2,"MX"
1426,"SANTA MARÍA QUIEGOLANI",20,"OAXACA",2,"MX"
1427,"SANTA MARÍA SOLA",20,"OAXACA",2,"MX"
1428,"SANTA MARÍA TATALTEPEC",20,"OAXACA",2,"MX"
1429,"SANTA MARÍA TECOMAVACA",20,"OAXACA",2,"MX"
1430,"SANTA MARÍA TEMAXCALAPA",20,"OAXACA",2,"MX"
1431,"SANTA MARÍA TEMAXCALTEPEC",20,"OAXACA",2,"MX"
1432,"SANTA MARÍA TEOPOXCO",20,"OAXACA",2,"MX"
1433,"SANTA MARÍA TEPANTLALI",20,"OAXACA",2,"MX"
1434,"SANTA MARÍA TEXCATITLÁN",20,"OAXACA",2,"MX"
1435,"SANTA MARÍA TLAHUITOLTEPEC",20,"OAXACA",2,"MX"
1436,"SANTA MARÍA TLALIXTAC",20,"OAXACA",2,"MX"
1437,"SANTA MARÍA TONAMECA",20,"OAXACA",2,"MX"
1438,"SANTA MARÍA TOTOLAPILLA",20,"OAXACA",2,"MX"
1439,"SANTA MARÍA XADANI",20,"OAXACA",2,"MX"
1440,"SANTA MARÍA YALINA",20,"OAXACA",2,"MX"
1441,"SANTA MARÍA YAVESÍA",20,"OAXACA",2,"MX"
1442,"SANTA MARÍA YOLOTEPEC",20,"OAXACA",2,"MX"
1443,"SANTA MARÍA YOSOYÚA",20,"OAXACA",2,"MX"
1444,"SANTA MARÍA YUCUHITI",20,"OAXACA",2,"MX"
1445,"SANTA MARÍA ZACATEPEC",20,"OAXACA",2,"MX"
1446,"SANTA MARÍA ZANIZA",20,"OAXACA",2,"MX"
1447,"SANTA MARÍA ZOQUITLÁN",20,"OAXACA",2,"MX"
1448,"SANTIAGO AMOLTEPEC",20,"OAXACA",2,"MX"
1449,"SANTIAGO APOALA",20,"OAXACA",2,"MX"
1450,"SANTIAGO APÓSTOL",20,"OAXACA",2,"MX"
1451,"SANTIAGO ASTATA",20,"OAXACA",2,"MX"
1452,"SANTIAGO ATITLÁN",20,"OAXACA",2,"MX"
1453,"SANTIAGO AYUQUILILLA",20,"OAXACA",2,"MX"
1454,"SANTIAGO CACALOXTEPEC",20,"OAXACA",2,"MX"
1455,"SANTIAGO CAMOTLÁN",20,"OAXACA",2,"MX"
1456,"SANTIAGO COMALTEPEC",20,"OAXACA",2,"MX"
1457,"SANTIAGO CHAZUMBA",20,"OAXACA",2,"MX"
1458,"SANTIAGO CHOÁPAM",20,"OAXACA",2,"MX"
1459,"SANTIAGO DEL RÍO",20,"OAXACA",2,"MX"
1460,"SANTIAGO HUAJOLOTITLÁN",20,"OAXACA",2,"MX"
1461,"SANTIAGO HUAUCLILLA",20,"OAXACA",2,"MX"
1462,"SANTIAGO IHUITLÁN PLUMAS",20,"OAXACA",2,"MX"
1463,"SANTIAGO IXCUINTEPEC",20,"OAXACA",2,"MX"
1464,"SANTIAGO IXTAYUTLA",20,"OAXACA",2,"MX"
1465,"SANTIAGO JAMILTEPEC",20,"OAXACA",2,"MX"
1466,"SANTIAGO JOCOTEPEC",20,"OAXACA",2,"MX"
1467,"SANTIAGO JUXTLAHUACA",20,"OAXACA",2,"MX"
1468,"SANTIAGO LACHIGUIRI",20,"OAXACA",2,"MX"
1469,"SANTIAGO LALOPA",20,"OAXACA",2,"MX"
1470,"SANTIAGO LAOLLAGA",20,"OAXACA",2,"MX"
1471,"SANTIAGO LAXOPA",20,"OAXACA",2,"MX"
1472,"SANTIAGO LLANO GRANDE",20,"OAXACA",2,"MX"
1473,"SANTIAGO MATATLÁN",20,"OAXACA",2,"MX"
1474,"SANTIAGO MILTEPEC",20,"OAXACA",2,"MX"
1475,"SANTIAGO MINAS",20,"OAXACA",2,"MX"
1476,"SANTIAGO NACALTEPEC",20,"OAXACA",2,"MX"
1477,"SANTIAGO NEJAPILLA",20,"OAXACA",2,"MX"
1478,"SANTIAGO NUNDICHE",20,"OAXACA",2,"MX"
1479,"SANTIAGO NUYOÓ",20,"OAXACA",2,"MX"
1480,"SANTIAGO PINOTEPA NACIONAL",20,"OAXACA",2,"MX"
1481,"SANTIAGO SUCHILQUITONGO",20,"OAXACA",2,"MX"
1482,"SANTIAGO TAMAZOLA",20,"OAXACA",2,"MX"
1483,"SANTIAGO TAPEXTLA",20,"OAXACA",2,"MX"
1484,"VILLA TEJÚPAM DE LA UNIÓN",20,"OAXACA",2,"MX"
1485,"SANTIAGO TENANGO",20,"OAXACA",2,"MX"
1486,"SANTIAGO TEPETLAPA",20,"OAXACA",2,"MX"
1487,"SANTIAGO TETEPEC",20,"OAXACA",2,"MX"
1488,"SANTIAGO TEXCALCINGO",20,"OAXACA",2,"MX"
1489,"SANTIAGO TEXTITLÁN",20,"OAXACA",2,"MX"
1490,"SANTIAGO TILANTONGO",20,"OAXACA",2,"MX"
1491,"SANTIAGO TILLO",20,"OAXACA",2,"MX"
1492,"SANTIAGO TLAZOYALTEPEC",20,"OAXACA",2,"MX"
1493,"SANTIAGO XANICA",20,"OAXACA",2,"MX"
1494,"SANTIAGO XIACUÍ",20,"OAXACA",2,"MX"
1495,"SANTIAGO YAITEPEC",20,"OAXACA",2,"MX"
1496,"SANTIAGO YAVEO",20,"OAXACA",2,"MX"
1497,"SANTIAGO YOLOMÉCATL",20,"OAXACA",2,"MX"
1498,"SANTIAGO YOSONDÚA",20,"OAXACA",2,"MX"
1499,"SANTIAGO YUCUYACHI",20,"OAXACA",2,"MX"
1500,"SANTIAGO ZACATEPEC",20,"OAXACA",2,"MX"
1501,"SANTIAGO ZOOCHILA",20,"OAXACA",2,"MX"
1502,"NUEVO ZOQUIÁPAM",20,"OAXACA",2,"MX"
1503,"SANTO DOMINGO INGENIO",20,"OAXACA",2,"MX"
1504,"SANTO DOMINGO ALBARRADAS",20,"OAXACA",2,"MX"
1505,"SANTO DOMINGO ARMENTA",20,"OAXACA",2,"MX"
1506,"SANTO DOMINGO CHIHUITÁN",20,"OAXACA",2,"MX"
1507,"SANTO DOMINGO DE MORELOS",20,"OAXACA",2,"MX"
1508,"SANTO DOMINGO IXCATLÁN",20,"OAXACA",2,"MX"
1509,"SANTO DOMINGO NUXAÁ",20,"OAXACA",2,"MX"
1510,"SANTO DOMINGO OZOLOTEPEC",20,"OAXACA",2,"MX"
1511,"SANTO DOMINGO PETAPA",20,"OAXACA",2,"MX"
1512,"SANTO DOMINGO ROAYAGA",20,"OAXACA",2,"MX"
1513,"SANTO DOMINGO TEHUANTEPEC",20,"OAXACA",2,"MX"
1514,"SANTO DOMINGO TEOJOMULCO",20,"OAXACA",2,"MX"
1515,"SANTO DOMINGO TEPUXTEPEC",20,"OAXACA",2,"MX"
1516,"SANTO DOMINGO TLATAYÁPAM",20,"OAXACA",2,"MX"
1517,"SANTO DOMINGO TOMALTEPEC",20,"OAXACA",2,"MX"
1518,"SANTO DOMINGO TONALÁ",20,"OAXACA",2,"MX"
1519,"SANTO DOMINGO TONALTEPEC",20,"OAXACA",2,"MX"
1520,"SANTO DOMINGO XAGACÍA",20,"OAXACA",2,"MX"
1521,"SANTO DOMINGO YANHUITLÁN",20,"OAXACA",2,"MX"
1522,"SANTO DOMINGO YODOHINO",20,"OAXACA",2,"MX"
1523,"SANTO DOMINGO ZANATEPEC",20,"OAXACA",2,"MX"
1524,"SANTOS REYES NOPALA",20,"OAXACA",2,"MX"
1525,"SANTOS REYES PÁPALO",20,"OAXACA",2,"MX"
1526,"SANTOS REYES TEPEJILLO",20,"OAXACA",2,"MX"
1527,"SANTOS REYES YUCUNÁ",20,"OAXACA",2,"MX"
1528,"SANTO TOMÁS JALIEZA",20,"OAXACA",2,"MX"
1529,"SANTO TOMÁS MAZALTEPEC",20,"OAXACA",2,"MX"
1530,"SANTO TOMÁS OCOTEPEC",20,"OAXACA",2,"MX"
1531,"SANTO TOMÁS TAMAZULAPAN",20,"OAXACA",2,"MX"
1532,"SAN VICENTE COATLÁN",20,"OAXACA",2,"MX"
1533,"SAN VICENTE LACHIXÍO",20,"OAXACA",2,"MX"
1534,"SAN VICENTE NUÑÚ",20,"OAXACA",2,"MX"
1535,"SILACAYOÁPAM",20,"OAXACA",2,"MX"
1536,"SITIO DE XITLAPEHUA",20,"OAXACA",2,"MX"
1537,"SOLEDAD ETLA",20,"OAXACA",2,"MX"
1538,"VILLA DE TAMAZULÁPAM DEL PROGRESO",20,"OAXACA",2,"MX"
1539,"TANETZE DE ZARAGOZA",20,"OAXACA",2,"MX"
1540,"TANICHE",20,"OAXACA",2,"MX"
1541,"TATALTEPEC DE VALDÉS",20,"OAXACA",2,"MX"
1542,"TEOCOCUILCO DE MARCOS PÉREZ",20,"OAXACA",2,"MX"
1543,"TEOTITLÁN DE FLORES MAGÓN",20,"OAXACA",2,"MX"
1544,"TEOTITLÁN DEL VALLE",20,"OAXACA",2,"MX"
1545,"TEOTONGO",20,"OAXACA",2,"MX"
1546,"TEPELMEME VILLA DE MORELOS",20,"OAXACA",2,"MX"
1547,"TEZOATLÁN DE SEGURA Y LUNA",20,"OAXACA",2,"MX"
1548,"SAN JERÓNIMO TLACOCHAHUAYA",20,"OAXACA",2,"MX"
1549,"TLACOLULA DE MATAMOROS",20,"OAXACA",2,"MX"
1550,"TLACOTEPEC PLUMAS",20,"OAXACA",2,"MX"
1551,"TLALIXTAC DE CABRERA",20,"OAXACA",2,"MX"
1552,"TOTONTEPEC VILLA DE MORELOS",20,"OAXACA",2,"MX"
1553,"TRINIDAD ZAACHILA",20,"OAXACA",2,"MX"
1554,"LA TRINIDAD VISTA HERMOSA",20,"OAXACA",2,"MX"
1555,"UNIÓN HIDALGO",20,"OAXACA",2,"MX"
1556,"VALERIO TRUJANO",20,"OAXACA",2,"MX"
1557,"SAN JUAN BAUTISTA VALLE NACIONAL",20,"OAXACA",2,"MX"
1558,"VILLA DÍAZ ORDAZ",20,"OAXACA",2,"MX"
1559,"YAXE",20,"OAXACA",2,"MX"
1560,"MAGDALENA YODOCONO DE PORFIRIO DÍAZ",20,"OAXACA",2,"MX"
1561,"YOGANA",20,"OAXACA",2,"MX"
1562,"YUTANDUCHI DE GUERRERO",20,"OAXACA",2,"MX"
1563,"VILLA DE ZAACHILA",20,"OAXACA",2,"MX"
1564,"ZAPOTITLÁN DEL RÍO",20,"OAXACA",2,"MX"
1565,"ZAPOTITLÁN LAGUNAS",20,"OAXACA",2,"MX"
1566,"ZAPOTITLÁN PALMAS",20,"OAXACA",2,"MX"
1567,"SANTA INÉS DE ZARAGOZA",20,"OAXACA",2,"MX"
1568,"ZIMATLÁN DE ÁLVAREZ",20,"OAXACA",2,"MX"
1569,"ACAJETE",21,"PUEBLA",2,"MX"
1570,"ACATENO",21,"PUEBLA",2,"MX"
1571,"ACATLÁN",21,"PUEBLA",2,"MX"
1572,"ACATZINGO",21,"PUEBLA",2,"MX"
1573,"ACTEOPAN",21,"PUEBLA",2,"MX"
1574,"AHUACATLÁN",21,"PUEBLA",2,"MX"
1575,"AHUATLÁN",21,"PUEBLA",2,"MX"
1576,"AHUAZOTEPEC",21,"PUEBLA",2,"MX"
1577,"AHUEHUETITLA",21,"PUEBLA",2,"MX"
1578,"AJALPAN",21,"PUEBLA",2,"MX"
1579,"ALBINO ZERTUCHE",21,"PUEBLA",2,"MX"
1580,"ALJOJUCA",21,"PUEBLA",2,"MX"
1581,"ALTEPEXI",21,"PUEBLA",2,"MX"
1582,"AMIXTLÁN",21,"PUEBLA",2,"MX"
1583,"AMOZOC",21,"PUEBLA",2,"MX"
1584,"AQUIXTLA",21,"PUEBLA",2,"MX"
1585,"ATEMPAN",21,"PUEBLA",2,"MX"
1586,"ATEXCAL",21,"PUEBLA",2,"MX"
1587,"ATLIXCO",21,"PUEBLA",2,"MX"
1588,"ATOYATEMPAN",21,"PUEBLA",2,"MX"
1589,"ATZALA",21,"PUEBLA",2,"MX"
1590,"ATZITZIHUACÁN",21,"PUEBLA",2,"MX"
1591,"ATZITZINTLA",21,"PUEBLA",2,"MX"
1592,"AXUTLA",21,"PUEBLA",2,"MX"
1593,"AYOTOXCO DE GUERRERO",21,"PUEBLA",2,"MX"
1594,"CALPAN",21,"PUEBLA",2,"MX"
1595,"CALTEPEC",21,"PUEBLA",2,"MX"
1596,"CAMOCUAUTLA",21,"PUEBLA",2,"MX"
1597,"CAXHUACAN",21,"PUEBLA",2,"MX"
1598,"COATEPEC",21,"PUEBLA",2,"MX"
1599,"COATZINGO",21,"PUEBLA",2,"MX"
1600,"COHETZALA",21,"PUEBLA",2,"MX"
1601,"COHUECAN",21,"PUEBLA",2,"MX"
1602,"CORONANGO",21,"PUEBLA",2,"MX"
1603,"COXCATLÁN",21,"PUEBLA",2,"MX"
1604,"COYOMEAPAN",21,"PUEBLA",2,"MX"
1605,"COYOTEPEC",21,"PUEBLA",2,"MX"
1606,"CUAPIAXTLA DE MADERO",21,"PUEBLA",2,"MX"
1607,"CUAUTEMPAN",21,"PUEBLA",2,"MX"
1608,"CUAUTINCHÁN",21,"PUEBLA",2,"MX"
1609,"CUAUTLANCINGO",21,"PUEBLA",2,"MX"
1610,"CUAYUCA DE ANDRADE",21,"PUEBLA",2,"MX"
1611,"CUETZALAN DEL PROGRESO",21,"PUEBLA",2,"MX"
1612,"CUYOACO",21,"PUEBLA",2,"MX"
1613,"CHALCHICOMULA DE SESMA",21,"PUEBLA",2,"MX"
1614,"CHAPULCO",21,"PUEBLA",2,"MX"
1615,"CHIAUTLA",21,"PUEBLA",2,"MX"
1616,"CHIAUTZINGO",21,"PUEBLA",2,"MX"
1617,"CHICONCUAUTLA",21,"PUEBLA",2,"MX"
1618,"CHICHIQUILA",21,"PUEBLA",2,"MX"
1619,"CHIETLA",21,"PUEBLA",2,"MX"
1620,"CHIGMECATITLÁN",21,"PUEBLA",2,"MX"
1621,"CHIGNAHUAPAN",21,"PUEBLA",2,"MX"
1622,"CHIGNAUTLA",21,"PUEBLA",2,"MX"
1623,"CHILA",21,"PUEBLA",2,"MX"
1624,"CHILA DE LA SAL",21,"PUEBLA",2,"MX"
1625,"HONEY",21,"PUEBLA",2,"MX"
1626,"CHILCHOTLA",21,"PUEBLA",2,"MX"
1627,"CHINANTLA",21,"PUEBLA",2,"MX"
1628,"DOMINGO ARENAS",21,"PUEBLA",2,"MX"
1629,"ELOXOCHITLÁN",21,"PUEBLA",2,"MX"
1630,"EPATLÁN",21,"PUEBLA",2,"MX"
1631,"ESPERANZA",21,"PUEBLA",2,"MX"
1632,"FRANCISCO Z. MENA",21,"PUEBLA",2,"MX"
1633,"GENERAL FELIPE ÁNGELES",21,"PUEBLA",2,"MX"
1634,"GUADALUPE",21,"PUEBLA",2,"MX"
1635,"GUADALUPE VICTORIA",21,"PUEBLA",2,"MX"
1636,"HERMENEGILDO GALEANA",21,"PUEBLA",2,"MX"
1637,"HUAQUECHULA",21,"PUEBLA",2,"MX"
1638,"HUATLATLAUCA",21,"PUEBLA",2,"MX"
1639,"HUAUCHINANGO",21,"PUEBLA",2,"MX"
1640,"HUEHUETLA",21,"PUEBLA",2,"MX"
1641,"HUEHUETLÁN EL CHICO",21,"PUEBLA",2,"MX"
1642,"HUEJOTZINGO",21,"PUEBLA",2,"MX"
1643,"HUEYAPAN",21,"PUEBLA",2,"MX"
1644,"HUEYTAMALCO",21,"PUEBLA",2,"MX"
1645,"HUEYTLALPAN",21,"PUEBLA",2,"MX"
1646,"HUITZILAN DE SERDÁN",21,"PUEBLA",2,"MX"
1647,"HUITZILTEPEC",21,"PUEBLA",2,"MX"
1648,"ATLEQUIZAYAN",21,"PUEBLA",2,"MX"
1649,"IXCAMILPA DE GUERRERO",21,"PUEBLA",2,"MX"
1650,"IXCAQUIXTLA",21,"PUEBLA",2,"MX"
1651,"IXTACAMAXTITLÁN",21,"PUEBLA",2,"MX"
1652,"IXTEPEC",21,"PUEBLA",2,"MX"
1653,"IZÚCAR DE MATAMOROS",21,"PUEBLA",2,"MX"
1654,"JALPAN",21,"PUEBLA",2,"MX"
1655,"JOLALPAN",21,"PUEBLA",2,"MX"
1656,"JONOTLA",21,"PUEBLA",2,"MX"
1657,"JOPALA",21,"PUEBLA",2,"MX"
1658,"JUAN C. BONILLA",21,"PUEBLA",2,"MX"
1659,"JUAN GALINDO",21,"PUEBLA",2,"MX"
1660,"JUAN N. MÉNDEZ",21,"PUEBLA",2,"MX"
1661,"LAFRAGUA",21,"PUEBLA",2,"MX"
1662,"LIBRES",21,"PUEBLA",2,"MX"
1663,"LA MAGDALENA TLATLAUQUITEPEC",21,"PUEBLA",2,"MX"
1664,"MAZAPILTEPEC DE JUÁREZ",21,"PUEBLA",2,"MX"
1665,"MIXTLA",21,"PUEBLA",2,"MX"
1666,"MOLCAXAC",21,"PUEBLA",2,"MX"
1667,"CAÑADA MORELOS",21,"PUEBLA",2,"MX"
1668,"NAUPAN",21,"PUEBLA",2,"MX"
1669,"NAUZONTLA",21,"PUEBLA",2,"MX"
1670,"NEALTICAN",21,"PUEBLA",2,"MX"
1671,"NICOLÁS BRAVO",21,"PUEBLA",2,"MX"
1672,"NOPALUCAN",21,"PUEBLA",2,"MX"
1673,"OCOTEPEC",21,"PUEBLA",2,"MX"
1674,"OCOYUCAN",21,"PUEBLA",2,"MX"
1675,"OLINTLA",21,"PUEBLA",2,"MX"
1676,"ORIENTAL",21,"PUEBLA",2,"MX"
1677,"PAHUATLÁN",21,"PUEBLA",2,"MX"
1678,"PALMAR DE BRAVO",21,"PUEBLA",2,"MX"
1679,"PANTEPEC",21,"PUEBLA",2,"MX"
1680,"PETLALCINGO",21,"PUEBLA",2,"MX"
1681,"PIAXTLA",21,"PUEBLA",2,"MX"
1682,"PUEBLA",21,"PUEBLA",2,"MX"
1683,"QUECHOLAC",21,"PUEBLA",2,"MX"
1684,"QUIMIXTLÁN",21,"PUEBLA",2,"MX"
1685,"RAFAEL LARA GRAJALES",21,"PUEBLA",2,"MX"
1686,"LOS REYES DE JUÁREZ",21,"PUEBLA",2,"MX"
1687,"SAN ANDRÉS CHOLULA",21,"PUEBLA",2,"MX"
1688,"SAN ANTONIO CAÑADA",21,"PUEBLA",2,"MX"
1689,"SAN DIEGO LA MESA TOCHIMILTZINGO",21,"PUEBLA",2,"MX"
1690,"SAN FELIPE TEOTLALCINGO",21,"PUEBLA",2,"MX"
1691,"SAN FELIPE TEPATLÁN",21,"PUEBLA",2,"MX"
1692,"SAN GABRIEL CHILAC",21,"PUEBLA",2,"MX"
1693,"SAN GREGORIO ATZOMPA",21,"PUEBLA",2,"MX"
1694,"SAN JERÓNIMO TECUANIPAN",21,"PUEBLA",2,"MX"
1695,"SAN JERÓNIMO XAYACATLÁN",21,"PUEBLA",2,"MX"
1696,"SAN JOSÉ CHIAPA",21,"PUEBLA",2,"MX"
1697,"SAN JOSÉ MIAHUATLÁN",21,"PUEBLA",2,"MX"
1698,"SAN JUAN ATENCO",21,"PUEBLA",2,"MX"
1699,"SAN JUAN ATZOMPA",21,"PUEBLA",2,"MX"
1700,"SAN MARTÍN TEXMELUCAN",21,"PUEBLA",2,"MX"
1701,"SAN MARTÍN TOTOLTEPEC",21,"PUEBLA",2,"MX"
1702,"SAN MATÍAS TLALANCALECA",21,"PUEBLA",2,"MX"
1703,"SAN MIGUEL IXITLÁN",21,"PUEBLA",2,"MX"
1704,"SAN MIGUEL XOXTLA",21,"PUEBLA",2,"MX"
1705,"SAN NICOLÁS BUENOS AIRES",21,"PUEBLA",2,"MX"
1706,"SAN NICOLÁS DE LOS RANCHOS",21,"PUEBLA",2,"MX"
1707,"SAN PABLO ANICANO",21,"PUEBLA",2,"MX"
1708,"SAN PEDRO CHOLULA",21,"PUEBLA",2,"MX"
1709,"SAN PEDRO YELOIXTLAHUACA",21,"PUEBLA",2,"MX"
1710,"SAN SALVADOR EL SECO",21,"PUEBLA",2,"MX"
1711,"SAN SALVADOR EL VERDE",21,"PUEBLA",2,"MX"
1712,"SAN SALVADOR HUIXCOLOTLA",21,"PUEBLA",2,"MX"
1713,"SAN SEBASTIÁN TLACOTEPEC",21,"PUEBLA",2,"MX"
1714,"SANTA CATARINA TLALTEMPAN",21,"PUEBLA",2,"MX"
1715,"SANTA INÉS AHUATEMPAN",21,"PUEBLA",2,"MX"
1716,"SANTA ISABEL CHOLULA",21,"PUEBLA",2,"MX"
1717,"SANTIAGO MIAHUATLÁN",21,"PUEBLA",2,"MX"
1718,"HUEHUETLÁN EL GRANDE",21,"PUEBLA",2,"MX"
1719,"SANTO TOMÁS HUEYOTLIPAN",21,"PUEBLA",2,"MX"
1720,"SOLTEPEC",21,"PUEBLA",2,"MX"
1721,"TECALI DE HERRERA",21,"PUEBLA",2,"MX"
1722,"TECAMACHALCO",21,"PUEBLA",2,"MX"
1723,"TECOMATLÁN",21,"PUEBLA",2,"MX"
1724,"TEHUACÁN",21,"PUEBLA",2,"MX"
1725,"TEHUITZINGO",21,"PUEBLA",2,"MX"
1726,"TENAMPULCO",21,"PUEBLA",2,"MX"
1727,"TEOPANTLÁN",21,"PUEBLA",2,"MX"
1728,"TEOTLALCO",21,"PUEBLA",2,"MX"
1729,"TEPANCO DE LÓPEZ",21,"PUEBLA",2,"MX"
1730,"TEPANGO DE RODRÍGUEZ",21,"PUEBLA",2,"MX"
1731,"TEPATLAXCO DE HIDALGO",21,"PUEBLA",2,"MX"
1732,"TEPEACA",21,"PUEBLA",2,"MX"
1733,"TEPEMAXALCO",21,"PUEBLA",2,"MX"
1734,"TEPEOJUMA",21,"PUEBLA",2,"MX"
1735,"TEPETZINTLA",21,"PUEBLA",2,"MX"
1736,"TEPEXCO",21,"PUEBLA",2,"MX"
1737,"TEPEXI DE RODRÍGUEZ",21,"PUEBLA",2,"MX"
1738,"TEPEYAHUALCO",21,"PUEBLA",2,"MX"
1739,"TEPEYAHUALCO DE CUAUHTÉMOC",21,"PUEBLA",2,"MX"
1740,"TETELA DE OCAMPO",21,"PUEBLA",2,"MX"
1741,"TETELES DE AVILA CASTILLO",21,"PUEBLA",2,"MX"
1742,"TEZIUTLÁN",21,"PUEBLA",2,"MX"
1743,"TIANGUISMANALCO",21,"PUEBLA",2,"MX"
1744,"TILAPA",21,"PUEBLA",2,"MX"
1745,"TLACOTEPEC DE BENITO JUÁREZ",21,"PUEBLA",2,"MX"
1746,"TLACUILOTEPEC",21,"PUEBLA",2,"MX"
1747,"TLACHICHUCA",21,"PUEBLA",2,"MX"
1748,"TLAHUAPAN",21,"PUEBLA",2,"MX"
1749,"TLALTENANGO",21,"PUEBLA",2,"MX"
1750,"TLANEPANTLA",21,"PUEBLA",2,"MX"
1751,"TLAOLA",21,"PUEBLA",2,"MX"
1752,"TLAPACOYA",21,"PUEBLA",2,"MX"
1753,"TLAPANALÁ",21,"PUEBLA",2,"MX"
1754,"TLATLAUQUITEPEC",21,"PUEBLA",2,"MX"
1755,"TLAXCO",21,"PUEBLA",2,"MX"
1756,"TOCHIMILCO",21,"PUEBLA",2,"MX"
1757,"TOCHTEPEC",21,"PUEBLA",2,"MX"
1758,"TOTOLTEPEC DE GUERRERO",21,"PUEBLA",2,"MX"
1759,"TULCINGO",21,"PUEBLA",2,"MX"
1760,"TUZAMAPAN DE GALEANA",21,"PUEBLA",2,"MX"
1761,"TZICATLACOYAN",21,"PUEBLA",2,"MX"
1762,"VENUSTIANO CARRANZA",21,"PUEBLA",2,"MX"
1763,"VICENTE GUERRERO",21,"PUEBLA",2,"MX"
1764,"XAYACATLÁN DE BRAVO",21,"PUEBLA",2,"MX"
1765,"XICOTEPEC",21,"PUEBLA",2,"MX"
1766,"XICOTLÁN",21,"PUEBLA",2,"MX"
1767,"XIUTETELCO",21,"PUEBLA",2,"MX"
1768,"XOCHIAPULCO",21,"PUEBLA",2,"MX"
1769,"XOCHILTEPEC",21,"PUEBLA",2,"MX"
1770,"XOCHITLÁN DE VICENTE SUÁREZ",21,"PUEBLA",2,"MX"
1771,"XOCHITLÁN TODOS SANTOS",21,"PUEBLA",2,"MX"
1772,"YAONÁHUAC",21,"PUEBLA",2,"MX"
1773,"YEHUALTEPEC",21,"PUEBLA",2,"MX"
1774,"ZACAPALA",21,"PUEBLA",2,"MX"
1775,"ZACAPOAXTLA",21,"PUEBLA",2,"MX"
1776,"ZACATLÁN",21,"PUEBLA",2,"MX"
1777,"ZAPOTITLÁN",21,"PUEBLA",2,"MX"
1778,"ZAPOTITLÁN DE MÉNDEZ",21,"PUEBLA",2,"MX"
1779,"ZARAGOZA",21,"PUEBLA",2,"MX"
1780,"ZAUTLA",21,"PUEBLA",2,"MX"
1781,"ZIHUATEUTLA",21,"PUEBLA",2,"MX"
